customer_id;full_name;registration_date;city;first_touch_channel
207548;Ахметов Максим Викторович;2024-02-11;Миасс;Yandex Ads
207549;Поляков Ольга Евгеньевич;2023-09-14;Екатеринбург;Organic
207550;Логинов Тигран Михайловна;2024-07-16;Челябинск;VK Ads
207551;Сеитов Софья Юрьевна;2024-01-11;Челябинск;Email
207552;Белов Вера Дмитриевич;2023-07-18;Екатеринбург;Organic
207553;Михайлов Ирина Алексеевна;2023-07-05;Тюмень;Email
207554;Сорокин Евгений Романовна;2024-04-09;Магнитогорск;Yandex Ads
207555;Савченко Яна Игоревна;2023-09-29;Челябинск;Organic
207556;Щербаков Юлия Алексеевич;2024-07-28;Магнитогорск;Yandex Ads
207557;Рахимов Сергей Дмитриевич;2024-02-21;Екатеринбург;Organic
207558;Филатов Светлана Романовна;2023-12-06;Уфа;Organic
207559;Петров Ярослав Александровна;2023-04-30;Челябинск;Yandex Ads
207560;Бондаренко Арсен Олегович;2024-07-23;Челябинск;Yandex Ads
207561;Цветков Ксения Дмитриевич;2024-03-01;Златоуст;Telegram
207562;Кадыров Динара Михайловна;2024-06-14;Магнитогорск;Organic
207563;Ким Кристина Андреевна;2024-04-08;Москва;Referral
207564;Зайцев Максим Михайлович;2024-08-15;Оренбург;Telegram
207565;Наумов Александр Николаевич;2024-03-18;Уфа;Direct
207566;Цой Анна Дмитриевич;2023-09-19;Москва;Referral
207567;Герасимов Елена Александрович;2024-05-19;Пермь;VK Ads
207568;Мамедов Юлия Андреевич;2023-12-05;Челябинск;Direct
207569;Никитин Айгуль Олегович;2024-06-10;Челябинск;VK Ads
207570;Орлов Наталья Александровна;2023-09-10;Миасс;Organic
207571;Бондаренко Максим Дмитриевич;2023-12-04;Челябинск;Direct
207572;Максимов Александр Сергеевич;2023-05-28;Челябинск;Yandex Ads
207573;Быков Георгий Николаевна;2023-07-22;Миасс;Organic
207574;Валеев Артур Романовна;2024-02-23;Пермь;Direct
207575;Медведев Карен Михайлович;2024-07-27;Челябинск;Direct
207576;Соболев Алина Михайлович;2023-12-07;Челябинск;Yandex Ads
207577;Баранов Лейла Антонович;2023-02-13;Уфа;Yandex Ads
207578;Борисов Алёна Михайлович;2023-08-15;Уфа;VK Ads
207579;Бойко Мария Олегович;2023-05-25;Екатеринбург;Yandex Ads
207580;Смирнов Ярослав Андреевич;2023-11-09;Новосибирск;Organic
207581;Мирзоян Иван Антонович;2023-04-28;Челябинск;Telegram
207582;Козлов Ксения Павловна;2023-10-08;Златоуст;Telegram
207583;Тарасенко Карина Павловна;2023-11-11;Екатеринбург;Organic
207584;Титов Олег Владимирович;2023-06-28;Челябинск;Organic
207585;Миронов Андрей Викторовна;2023-01-23;Казань;Direct
207586;Цой Денис Игоревич;2023-09-27;Нижневартовск;Direct
207587;Ахметжанов Максим Олегович;2024-04-18;Миасс;VK Ads
207588;Бекетов Лейла Юрьевна;2023-06-17;Миасс;Email
207589;Белов Лейла Николаевич;2023-09-05;Нижневартовск;Yandex Ads
207590;Белов Диана Юрьевна;2023-10-19;Челябинск;Organic
207591;Сафин Самвел Романовна;2024-05-03;Санкт-Петербург;Organic
207592;Нуриев Максим Юрьевич;2023-03-01;Челябинск;Direct
207593;Котов Карина Олегович;2024-06-17;Копейск;Referral
207594;Петров Ирина Олегович;2024-07-30;Новосибирск;Yandex Ads
207595;Беляев Аделина Юрьевна;2023-09-07;Челябинск;Direct
207596;Андреев Эдуард Юрьевна;2023-09-02;Сургут;Email
207597;Омаров Кирилл Ивановна;2023-01-25;Челябинск;Direct
207598;Денисов Виктор Романович;2023-05-16;Уфа;Direct
207599;Тен Денис Сергеевна;2023-02-07;Челябинск;Direct
207600;Борисов Элина Николаевна;2024-05-16;Челябинск;Direct
207601;Куликов Артём Николаевна;2024-05-28;Казань;Yandex Ads
207602;Фролов Станислав Романович;2023-05-15;Тюмень;Referral
207603;Кравченко Вероника Евгеньевич;2023-11-07;Челябинск;Telegram
207604;Жуков Валерия Александрович;2024-01-26;Новосибирск;Referral
207605;Бондаренко Вероника Николаевна;2024-02-02;Копейск;Yandex Ads
207606;Нуржанов Евгения Михайлович;2024-07-06;Уфа;VK Ads
207607;Ли Никита Игоревна;2023-02-16;Нижневартовск;Telegram
207608;Акопян Дмитрий Алексеевич;2024-08-02;Копейск;Direct
207609;Юсупов Валерия Михайловна;2023-10-23;Челябинск;Direct
207610;Попов Кристина Игоревна;2024-04-11;Уфа;Direct
207611;Виноградов Николай Евгеньевна;2023-05-20;Челябинск;Yandex Ads
207612;Пономарёв Эдуард Евгеньевна;2023-05-27;Тюмень;Yandex Ads
207613;Гончаренко Анна Михайловна;2023-10-19;Челябинск;Direct
207614;Фомин Андрей Михайлович;2023-06-04;Магнитогорск;Telegram
207615;Королёв Борис Сергеевич;2023-06-26;Челябинск;Organic
207616;Титов Яна Михайловна;2023-01-20;Копейск;Direct
207617;Жумабаев Мария Ивановна;2024-03-19;Нижневартовск;Direct
207618;Денисов Руслан Олеговна;2023-05-16;Челябинск;Referral
207619;Мамедов Ольга Владимирович;2023-08-30;Казань;Organic
207620;Гусев Ирина Сергеевна;2023-09-06;Екатеринбург;Organic
207621;Григорян Лилия Ивановна;2023-09-16;Ижевск;Yandex Ads
207622;Соболев Максим Андреевич;2023-03-31;Челябинск;Organic
207623;Григорьев Алина Евгеньевич;2024-03-16;Челябинск;Direct
207624;Никитин Гузель Владимировна;2023-12-19;Уфа;Direct
207625;Богданов Амина Владимирович;2024-05-21;Челябинск;VK Ads
207626;Мирзоян Ксения Андреевич;2023-09-27;Челябинск;Yandex Ads
207627;Акопян Евгений Андреевна;2024-05-04;Пермь;VK Ads
207628;Каримов Виктория Игоревна;2024-04-20;Челябинск;Direct
207629;Ахметов Арсен Владимировна;2024-05-15;Миасс;VK Ads
207630;Юн Аделина Николаевич;2024-01-13;Самара;Direct
207631;Кондратьев Мария Евгеньевна;2024-06-04;Челябинск;Yandex Ads
207632;Макаров Виктория Романовна;2024-06-07;Копейск;Email
207633;Оганесян Никита Александрович;2023-09-07;Челябинск;Yandex Ads
207634;Шевченко Яна Викторович;2023-10-17;Челябинск;Yandex Ads
207635;Мартиросян Дмитрий Викторовна;2023-02-20;Курган;VK Ads
207636;Иванов Эмиль Евгеньевич;2023-08-05;Челябинск;Email
207637;Пак Юлия Евгеньевич;2023-08-23;Новосибирск;Referral
207638;Романов Владимир Антонович;2024-04-12;Челябинск;Direct
207639;Кузьмин Илья Алексеевич;2023-04-29;Магнитогорск;Direct
207640;Ибрагимов Ирина Евгеньевич;2023-04-07;Екатеринбург;Organic
207641;Хасанов Ирина Владимировна;2023-01-30;Челябинск;Organic
207642;Кузнецов Анастасия Михайлович;2023-08-29;Копейск;Direct
207643;Юсупов Эмиль Дмитриевич;2024-06-08;Уфа;Yandex Ads
207644;Комаров Гузель Дмитриевич;2023-03-05;Москва;Direct
207645;Исмаилов Мария Евгеньевна;2024-03-23;Екатеринбург;Yandex Ads
207646;Кравченко Дмитрий Владимировна;2023-09-14;Ижевск;Direct
207647;Савченко Гузель Дмитриевна;2024-08-26;Уфа;Yandex Ads
207648;Омаров Валерия Николаевич;2024-02-28;Пермь;Direct
207649;Семёнов Карен Павловна;2023-06-30;Копейск;VK Ads
207650;Савченко Дарья Викторовна;2023-04-20;Тюмень;VK Ads
207651;Захаров Софья Игоревна;2023-05-18;Челябинск;Organic
207652;Ибрагимов Элина Юрьевна;2023-09-21;Челябинск;Organic
207653;Григорян Тигран Николаевич;2023-02-07;Челябинск;Yandex Ads
207654;Саркисян Аделина Владимирович;2024-04-04;Миасс;Yandex Ads
207655;Белов Игорь Николаевич;2023-12-06;Челябинск;Telegram
207656;Бекетов Анастасия Евгеньевич;2024-01-23;Ижевск;Referral
207657;Нуриев Денис Ивановна;2024-06-23;Пермь;Organic
207658;Новиков Алёна Владимирович;2024-04-26;Магнитогорск;Organic
207659;Белов Ксения Николаевич;2023-12-30;Челябинск;VK Ads
207660;Савченко Артур Сергеевна;2024-07-07;Челябинск;Direct
207661;Рахимов Даниил Сергеевич;2023-03-29;Екатеринбург;Direct
207662;Поляков Никита Николаевна;2023-03-20;Магнитогорск;Direct
207663;Чернов Вероника Сергеевич;2023-01-16;Челябинск;Yandex Ads
207664;Афанасьев Станислав Антонович;2023-09-21;Челябинск;Direct
207665;Баранов Роман Евгеньевич;2024-02-18;Екатеринбург;Organic
207666;Кондратьев Олег Алексеевна;2024-05-16;Челябинск;Telegram
207667;Кузьмин Лейла Александровна;2024-03-29;Магнитогорск;Yandex Ads
207668;Титов Самвел Александровна;2024-03-25;Екатеринбург;Organic
207669;Капустин Андрей Дмитриевич;2023-01-06;Сургут;VK Ads
207670;Гусев Аделина Викторовна;2023-11-05;Челябинск;Telegram
207671;Ковалёв Дарья Викторович;2023-09-30;Оренбург;Yandex Ads
207672;Пак Владимир Викторович;2024-04-12;Миасс;VK Ads
207673;Нуржанов Юлия Дмитриевич;2024-08-08;Самара;Direct
207674;Сафин Артур Викторович;2023-06-21;Златоуст;Direct
207675;Гусев Карина Романович;2024-01-12;Копейск;Organic
207676;Соколов Динара Викторович;2023-06-03;Уфа;VK Ads
207677;Смирнов Даниил Михайловна;2023-06-29;Пермь;Direct
207678;Павлов Диана Николаевич;2023-12-31;Челябинск;Organic
207679;Морозов Вероника Романовна;2023-07-20;Магнитогорск;VK Ads
207680;Юсупов Диана Павлович;2023-03-30;Златоуст;Organic
207681;Куликов Татьяна Павлович;2024-07-01;Екатеринбург;Email
207682;Юсупов Константин Николаевич;2023-06-23;Екатеринбург;Organic
207683;Ткаченко Алексей Михайлович;2024-07-29;Челябинск;Direct
207684;Пономарёв Маргарита Юрьевич;2023-05-04;Екатеринбург;Yandex Ads
207685;Ахметжанов Валерий Ивановна;2023-11-11;Миасс;Direct
207686;Назаров Антон Игоревна;2024-01-20;Тюмень;Yandex Ads
207687;Капустин Айгуль Евгеньевич;2023-06-08;Челябинск;Organic
207688;Фомин Гузель Евгеньевич;2023-12-24;Челябинск;Yandex Ads
207689;Фролов Самвел Павлович;2023-07-26;Екатеринбург;Direct
207690;Юн Александр Олеговна;2023-04-06;Санкт-Петербург;Telegram
207691;Миронов Тигран Евгеньевич;2023-09-26;Челябинск;Yandex Ads
207692;Борисов Дарья Александрович;2023-10-10;Уфа;Organic
207693;Григорян Эдуард Иванович;2024-01-12;Нижневартовск;VK Ads
207694;Беляев Юрий Николаевич;2023-07-29;Копейск;VK Ads
207695;Ли Диана Николаевич;2024-01-07;Уфа;Yandex Ads
207696;Галимов Анна Павлович;2023-04-15;Златоуст;Organic
207697;Петросян Денис Игоревна;2023-10-03;Магнитогорск;Direct
207698;Ершов Илья Владимировна;2023-08-25;Курган;Yandex Ads
207699;Бондаренко Марат Игоревна;2023-11-08;Магнитогорск;VK Ads
207700;Котов Олег Алексеевна;2024-04-24;Москва;Direct
207701;Шарипов Кристина Юрьевич;2024-08-24;Челябинск;Organic
207702;Соколов Денис Сергеевна;2024-02-07;Златоуст;VK Ads
207703;Соболев Вера Олеговна;2024-08-22;Екатеринбург;Yandex Ads
207704;Кузьмин Кирилл Алексеевич;2023-03-03;Миасс;Telegram
207705;Гончаренко Роман Романовна;2023-07-05;Копейск;Email
207706;Абдуллаев Милана Михайлович;2023-12-09;Челябинск;Telegram
207707;Егоров Евгений Евгеньевич;2023-06-25;Курган;Direct
207708;Захаров Ирина Дмитриевич;2023-09-02;Пермь;Organic
207709;Козлов Ольга Михайловна;2023-05-19;Оренбург;Organic
207710;Смирнов Айгуль Дмитриевич;2023-12-27;Челябинск;Yandex Ads
207711;Гончаренко Лилия Владимирович;2023-12-12;Оренбург;Yandex Ads
207712;Соколов Зарина Сергеевич;2024-01-03;Нижневартовск;Yandex Ads
207713;Кузнецов Ярослав Романовна;2024-02-18;Ижевск;Organic
207714;Бондаренко Евгения Владимировна;2024-04-24;Копейск;Organic
207715;Белов Дмитрий Михайлович;2023-01-12;Новосибирск;VK Ads
207716;Поляков Вера Андреевна;2023-09-16;Челябинск;VK Ads
207717;Мкртчян Даниил Алексеевна;2023-08-04;Нижневартовск;Email
207718;Пак Станислав Алексеевич;2023-07-20;Копейск;Organic
207719;Рахимов Айгуль Иванович;2024-01-25;Магнитогорск;VK Ads
207720;Жумабаев Светлана Владимирович;2023-07-19;Златоуст;Organic
207721;Хасанов Антон Павловна;2023-02-25;Челябинск;Yandex Ads
207722;Попов Ольга Викторовна;2023-09-27;Ижевск;Direct
207723;Воробьёв Эмиль Павловна;2023-10-14;Екатеринбург;Organic
207724;Соболев Артём Николаевич;2023-01-15;Челябинск;Telegram
207725;Сафонов Айгуль Андреевич;2024-07-03;Санкт-Петербург;VK Ads
207726;Абдуллаев Динара Владимировна;2023-01-27;Златоуст;VK Ads
207727;Королёв Михаил Ивановна;2023-03-24;Казань;Organic
207728;Ким Вероника Ивановна;2023-04-30;Екатеринбург;Yandex Ads
207729;Бойко Тигран Алексеевич;2023-12-23;Челябинск;Organic
207730;Оганесян Денис Романович;2024-05-28;Ижевск;Direct
207731;Сафин Алина Владимировна;2023-09-29;Челябинск;Yandex Ads
207732;Шин Гузель Николаевна;2023-01-18;Челябинск;VK Ads
207733;Павлов Сергей Антонович;2024-01-07;Златоуст;Organic
207734;Данилов Артур Игоревич;2023-11-12;Курган;Referral
207735;Котов Алина Владимировна;2023-05-13;Курган;Telegram
207736;Акопян Олег Ивановна;2023-07-30;Челябинск;Organic
207737;Мирзоян Олег Евгеньевна;2024-03-24;Челябинск;Yandex Ads
207738;Максимов Ирина Павловна;2023-07-13;Новосибирск;Direct
207739;Комаров Вера Алексеевич;2024-06-10;Пермь;Organic
207740;Ахметжанов Валерий Антонович;2023-08-22;Челябинск;Organic
207741;Цой Георгий Викторович;2023-01-17;Челябинск;Organic
207742;Ли Алексей Михайлович;2023-08-18;Копейск;VK Ads
207743;Беляев Глеб Дмитриевич;2023-11-17;Челябинск;Direct
207744;Акопян Павел Владимирович;2023-08-16;Копейск;Organic
207745;Виноградов Александр Андреевич;2023-11-06;Челябинск;Direct
207746;Миронов Надежда Михайловна;2024-08-07;Челябинск;VK Ads
207747;Оганесян Павел Романович;2023-09-04;Челябинск;Organic
207748;Ткаченко Илья Сергеевна;2023-07-31;Челябинск;Referral
207749;Оганесян Виктор Алексеевна;2023-11-16;Миасс;Organic
207750;Котов Алина Юрьевна;2023-08-06;Уфа;Telegram
207751;Аветисян Денис Романовна;2023-11-24;Челябинск;Organic
207752;Сафин Алёна Олегович;2024-06-14;Челябинск;Yandex Ads
207753;Нуржанов Даниил Андреевич;2024-03-24;Екатеринбург;Direct
207754;Капустин Юлия Романович;2023-12-31;Челябинск;Referral
207755;Саркисян Роман Романович;2024-03-07;Екатеринбург;Yandex Ads
207756;Чернов Борис Алексеевич;2023-06-10;Челябинск;Direct
207757;Фёдоров Аделина Александровна;2024-04-06;Екатеринбург;Direct
207758;Цветков Диана Владимирович;2024-06-17;Магнитогорск;Direct
207759;Логинов Руслан Олеговна;2023-06-18;Пермь;Yandex Ads
207760;Садыков Станислав Евгеньевич;2024-05-19;Тюмень;Yandex Ads
207761;Сафин Игорь Евгеньевна;2023-01-06;Оренбург;Direct
207762;Сорокин Артур Михайлович;2023-05-19;Челябинск;Organic
207763;Акопян Борис Иванович;2023-08-21;Челябинск;Referral
207764;Кондратьев Илья Антонович;2023-04-18;Челябинск;Yandex Ads
207765;Сулейманов Георгий Олегович;2023-06-07;Челябинск;Organic
207766;Садыков Иван Алексеевич;2023-11-16;Челябинск;Organic
207767;Сафин Милана Михайлович;2023-12-18;Казань;Direct
207768;Тулеев Айгуль Антонович;2024-07-31;Челябинск;VK Ads
207769;Куликов Тимур Александровна;2024-02-27;Челябинск;Direct
207770;Смирнов Юлия Павловна;2024-04-28;Челябинск;Direct
207771;Логинов Вадим Романовна;2023-01-07;Копейск;Organic
207772;Пономарёв Элина Игоревна;2023-04-01;Копейск;Organic
207773;Омаров Кристина Дмитриевна;2023-10-11;Копейск;VK Ads
207774;Мухаметшин Алина Юрьевич;2023-09-11;Магнитогорск;Organic
207775;Кадыров Валерий Владимирович;2023-01-15;Магнитогорск;VK Ads
207776;Новиков Юрий Павлович;2023-01-04;Челябинск;VK Ads
207777;Орлов Тигран Антонович;2023-11-14;Челябинск;Referral
207778;Назаров Марат Олеговна;2024-05-15;Новосибирск;Yandex Ads
207779;Быков Ксения Павловна;2023-10-19;Казань;Telegram
207780;Абрамян Дарья Михайлович;2024-05-28;Миасс;Yandex Ads
207781;Зайцев Павел Викторовна;2023-07-11;Златоуст;Email
207782;Соловьёв Маргарита Ивановна;2024-05-09;Уфа;Direct
207783;Поляков Алёна Алексеевна;2024-08-03;Челябинск;Organic
207784;Рахимов Яна Николаевна;2024-08-10;Челябинск;Yandex Ads
207785;Степанов Павел Александрович;2024-05-21;Челябинск;Organic
207786;Смирнов Константин Владимирович;2023-09-02;Челябинск;Organic
207787;Комаров Сергей Ивановна;2023-04-14;Магнитогорск;Organic
207788;Орлов Вероника Евгеньевна;2023-08-22;Москва;Organic
207789;Цой Гузель Владимирович;2023-11-09;Пермь;Direct
207790;Козлов Маргарита Павловна;2023-07-02;Самара;Yandex Ads
207791;Гасанов Элина Алексеевич;2024-01-26;Челябинск;Telegram
207792;Мамедов Айгуль Владимирович;2023-04-26;Челябинск;VK Ads
207793;Тен Михаил Андреевна;2023-04-10;Курган;Direct
207794;Беляев Марина Игоревна;2024-05-08;Челябинск;Organic
207795;Белов Марина Александрович;2023-01-14;Челябинск;Email
207796;Филатов Ольга Михайловна;2023-06-17;Челябинск;Yandex Ads
207797;Афанасьев Марат Викторовна;2023-01-13;Тюмень;Direct
207798;Шарипов Айгуль Александрович;2024-08-17;Челябинск;Organic
207799;Шин Диана Дмитриевич;2023-11-14;Челябинск;Telegram
207800;Садыков Игорь Викторович;2023-03-12;Пермь;Organic
207801;Голубев Тимур Романович;2023-12-25;Копейск;Organic
207802;Садыков Вера Олеговна;2024-01-10;Челябинск;Yandex Ads
207803;Матвеев Анна Сергеевна;2024-03-20;Челябинск;Yandex Ads
207804;Никитин Владимир Николаевич;2023-04-24;Челябинск;Yandex Ads
207805;Ткаченко Ксения Михайловна;2023-01-07;Челябинск;Organic
207806;Поляков Павел Николаевич;2024-05-12;Челябинск;Direct
207807;Волков Алёна Михайловна;2023-12-01;Челябинск;Yandex Ads
207808;Валеев Никита Олегович;2024-06-16;Челябинск;Organic
207809;Кравченко Ксения Викторовна;2023-07-16;Златоуст;Organic
207810;Яковлев Карен Романовна;2024-07-08;Новосибирск;Direct
207811;Кондратьев Оксана Михайловна;2023-06-01;Екатеринбург;Organic
207812;Тен Борис Антонович;2024-04-22;Курган;Organic
207813;Соколов Надежда Андреевич;2024-08-11;Миасс;Direct
207814;Сафонов Динара Юрьевич;2023-12-24;Златоуст;VK Ads
207815;Мельник Мария Романовна;2024-06-27;Екатеринбург;Organic
207816;Герасимов Милана Дмитриевна;2024-02-21;Златоуст;Email
207817;Алиев Руслан Павловна;2023-09-26;Оренбург;Telegram
207818;Мельник Самвел Сергеевич;2023-11-27;Екатеринбург;Telegram
207819;Данилов Руслан Романович;2023-04-11;Москва;Yandex Ads
207820;Козлов Кирилл Игоревич;2023-12-06;Копейск;Email
207821;Сеитов Вадим Евгеньевич;2024-07-20;Магнитогорск;Referral
207822;Власов Тимур Викторовна;2023-02-08;Златоуст;Direct
207823;Гончаренко Софья Романович;2024-03-28;Казань;Yandex Ads
207824;Тарасенко Марат Михайловна;2023-03-14;Челябинск;Organic
207825;Гусев Милана Павловна;2023-08-04;Челябинск;Organic
207826;Васильев Милана Дмитриевич;2023-12-05;Магнитогорск;Referral
207827;Сафин Диана Владимирович;2024-05-29;Екатеринбург;Yandex Ads
207828;Петросян Надежда Александрович;2023-06-11;Магнитогорск;VK Ads
207829;Кузьмин Карина Ивановна;2023-12-18;Екатеринбург;Direct
207830;Кравченко Сергей Викторовна;2024-05-30;Челябинск;Direct
207831;Григорян Иван Владимировна;2023-04-09;Златоуст;Organic
207832;Акопян Антон Андреевич;2023-10-03;Челябинск;Organic
207833;Юсупов Игорь Николаевна;2023-03-25;Златоуст;Direct
207834;Тулеев Юрий Михайловна;2023-07-07;Челябинск;Direct
207835;Филатов Анастасия Юрьевич;2023-04-27;Тюмень;Yandex Ads
207836;Маслов Эмиль Олеговна;2024-04-13;Самара;Telegram
207837;Кузнецов Руслан Викторовна;2023-09-04;Тюмень;Yandex Ads
207838;Сергеев Алексей Викторовна;2023-05-20;Челябинск;Telegram
207839;Тарасенко Глеб Александровна;2023-09-07;Новосибирск;VK Ads
207840;Попов Валерия Дмитриевна;2023-07-28;Сургут;Yandex Ads
207841;Виноградов Елена Олегович;2023-06-18;Екатеринбург;Direct
207842;Сулейманов Андрей Юрьевич;2023-01-06;Магнитогорск;Direct
207843;Мартиросян Антон Романовна;2023-06-06;Казань;Telegram
207844;Галимов Эдуард Юрьевна;2024-04-24;Копейск;Yandex Ads
207845;Рябов Егор Михайловна;2023-09-20;Новосибирск;Direct
207846;Баранов Лилия Иванович;2023-10-11;Миасс;Organic
207847;Абдуллаев Мария Андреевна;2023-03-09;Екатеринбург;Telegram
207848;Григорьев Виктория Иванович;2024-02-27;Уфа;Telegram
207849;Степанов Антон Романович;2023-02-06;Москва;Organic
207850;Морозов Максим Евгеньевич;2023-04-11;Челябинск;VK Ads
207851;Назаров Вера Викторовна;2024-06-06;Челябинск;Telegram
207852;Мирзоян Лилия Андреевич;2023-05-07;Самара;VK Ads
207853;Ильин Айгуль Николаевич;2024-01-05;Сургут;Telegram
207854;Попов Фёдор Алексеевна;2023-04-29;Челябинск;Direct
207855;Омаров Арсен Андреевич;2024-04-04;Екатеринбург;Referral
207856;Алиев Роман Ивановна;2023-03-27;Челябинск;VK Ads
207857;Герасимов Маргарита Олегович;2024-08-24;Тюмень;Direct
207858;Богданов Наталья Николаевич;2023-02-07;Челябинск;Direct
207859;Ткаченко Светлана Андреевич;2023-04-02;Уфа;Yandex Ads
207860;Котов Софья Романовна;2023-05-12;Уфа;Yandex Ads
207861;Козлов Иван Михайлович;2024-04-28;Екатеринбург;Telegram
207862;Миронов Кирилл Романовна;2024-07-24;Магнитогорск;Organic
207863;Наумов Светлана Александрович;2024-08-27;Златоуст;Organic
207864;Савченко Маргарита Александровна;2024-02-29;Челябинск;Yandex Ads
207865;Петров Наталья Юрьевич;2023-05-07;Уфа;Direct
207866;Михайлов Виктория Дмитриевич;2023-05-19;Сургут;Organic
207867;Виноградов Борис Александрович;2024-07-12;Челябинск;Organic
207868;Ким Полина Андреевич;2023-02-11;Челябинск;Yandex Ads
207869;Романов Самвел Николаевич;2023-08-14;Новосибирск;Yandex Ads
207870;Юн Светлана Игоревна;2023-10-17;Миасс;Direct
207871;Ахметов Анастасия Ивановна;2024-06-20;Курган;Organic
207872;Миронов Светлана Николаевна;2024-04-06;Челябинск;Direct
207873;Волков Евгений Юрьевна;2023-11-30;Курган;Telegram
207874;Павлов Милана Евгеньевна;2023-07-12;Копейск;Organic
207875;Морозов Николай Антонович;2023-11-10;Миасс;VK Ads
207876;Титов Софья Михайловна;2023-06-08;Уфа;VK Ads
207877;Наумов Станислав Антонович;2023-08-10;Миасс;Telegram
207878;Галимов Станислав Александровна;2024-03-21;Челябинск;Organic
207879;Ковалёв Ирина Юрьевич;2023-03-30;Челябинск;VK Ads
207880;Мамедов Надежда Викторовна;2024-02-06;Самара;Yandex Ads
207881;Галимов Тигран Олегович;2024-01-22;Челябинск;Organic
207882;Ильин Наталья Сергеевна;2023-07-22;Копейск;Direct
207883;Быков Глеб Евгеньевна;2023-06-06;Миасс;Direct
207884;Гарипов Ирина Александрович;2023-12-24;Копейск;VK Ads
207885;Петров Кирилл Ивановна;2024-01-31;Миасс;Direct
207886;Тулеев Ольга Евгеньевна;2024-05-25;Челябинск;Organic
207887;Миронов Татьяна Павлович;2024-08-23;Магнитогорск;Organic
207888;Петров Дарья Антонович;2024-05-29;Самара;VK Ads
207889;Логинов Ксения Олегович;2024-06-26;Пермь;Yandex Ads
207890;Волков Станислав Михайлович;2023-01-22;Оренбург;Organic
207891;Каримов Татьяна Александрович;2023-02-16;Уфа;Organic
207892;Назаров Тимур Евгеньевна;2023-02-23;Пермь;Organic
207893;Григорьев Николай Сергеевич;2023-05-04;Челябинск;Direct
207894;Ким Игорь Иванович;2024-08-07;Копейск;Direct
207895;Волков Оксана Иванович;2023-09-25;Екатеринбург;VK Ads
207896;Шарипов Гузель Евгеньевна;2023-02-04;Челябинск;Direct
207897;Мирзоян Элина Алексеевна;2024-06-29;Уфа;Referral
207898;Козлов Алексей Андреевич;2023-02-22;Копейск;Telegram
207899;Бойко Анна Павловна;2024-01-06;Копейск;Yandex Ads
207900;Быков Наталья Игоревна;2024-01-26;Самара;Organic
207901;Капустин Лейла Викторович;2023-03-20;Миасс;VK Ads
207902;Кадыров Даниил Михайлович;2023-09-08;Сургут;Direct
207903;Шин Татьяна Игоревна;2024-02-01;Самара;Yandex Ads
207904;Михайлов Софья Викторовна;2023-01-06;Копейск;Referral
207905;Савченко Ольга Александровна;2023-08-01;Сургут;Direct
207906;Фёдоров Павел Романовна;2023-10-21;Миасс;Organic
207907;Сафонов Георгий Александрович;2023-08-26;Ижевск;Organic
207908;Оганесян Фёдор Дмитриевна;2024-01-03;Копейск;Organic
207909;Мамедов Яна Иванович;2023-05-18;Казань;Yandex Ads
207910;Григорян Артём Романович;2024-06-08;Копейск;Direct
207911;Фомин Ярослав Алексеевна;2023-03-13;Магнитогорск;VK Ads
207912;Быков Виктория Романович;2023-04-21;Екатеринбург;Organic
207913;Тен Павел Антонович;2024-08-31;Екатеринбург;Yandex Ads
207914;Егоров Евгений Олеговна;2023-07-31;Челябинск;Organic
207915;Капустин Илья Павловна;2024-02-28;Челябинск;Yandex Ads
207916;Васильев Алексей Евгеньевич;2023-06-14;Уфа;Telegram
207917;Семёнов Юлия Николаевич;2023-09-05;Пермь;VK Ads
207918;Нуржанов Елена Михайловна;2024-03-26;Челябинск;Yandex Ads
207919;Романов Илья Игоревич;2023-04-04;Нижневартовск;Yandex Ads
207920;Ли Карина Олеговна;2023-10-06;Оренбург;Organic
207921;Яковлев Даниил Антонович;2023-01-03;Миасс;Yandex Ads
207922;Голубев Алёна Романович;2023-12-10;Ижевск;Referral
207923;Сафин Кристина Михайловна;2023-09-19;Челябинск;Yandex Ads
207924;Щербаков Вероника Евгеньевич;2024-02-08;Челябинск;Organic
207925;Киселёв Валерий Игоревич;2024-03-17;Магнитогорск;Yandex Ads
207926;Иванов Юрий Андреевна;2024-06-07;Уфа;Yandex Ads
207927;Голубев Анастасия Антонович;2024-06-11;Челябинск;Email
207928;Мельник Кристина Романовна;2024-01-28;Оренбург;Organic
207929;Яковлев Дмитрий Павловна;2024-08-30;Сургут;Email
207930;Алиев Анастасия Андреевич;2024-02-08;Магнитогорск;Yandex Ads
207931;Саркисян Светлана Павловна;2024-04-14;Самара;Organic
207932;Семёнов Михаил Павловна;2024-07-11;Челябинск;Yandex Ads
207933;Кузьмин Самвел Романовна;2024-02-16;Челябинск;Organic
207934;Галимов Илья Евгеньевич;2023-07-12;Оренбург;VK Ads
207935;Мирзоян Александр Николаевна;2024-03-12;Казань;VK Ads
207936;Сулейманов Марат Андреевна;2024-01-04;Магнитогорск;Email
207937;Алексеев Константин Владимирович;2023-03-11;Копейск;Organic
207938;Мухаметшин Диана Владимирович;2023-06-28;Челябинск;VK Ads
207939;Пономарёв Елена Игоревич;2024-03-24;Златоуст;VK Ads
207940;Касымов Оксана Михайловна;2023-09-29;Нижневартовск;Direct
207941;Абдуллаев Тигран Михайлович;2024-04-20;Челябинск;Email
207942;Бондаренко Екатерина Михайлович;2024-07-15;Уфа;VK Ads
